,fips,NatWalkInd,TotPop,ResidentialDensity,PopulationDensity,EmploymentDensity,PctLowWage,County,State
1470,31073,5.666666666499999,2015,0.005765276,0.010547208,0.002477429,0.257689465,Gosper,NE
1471,31075,6.666666667,718,0.000807301,0.001445492,0.000519411,0.303703704,Grant,NE
1472,31077,6.0,2410,0.003706448,0.0068704535,0.001647912,0.3148179965,Greeley,NE
1473,31079,8.166666667,61343,1.664700604,4.065665256,0.591406794,0.24824856495744682,Hall,NE
1474,31081,5.833333333,9178,0.012667908,0.031690268,0.007597038,0.2601317808888889,Hamilton,NE
1475,31083,6.833333333,3438,0.019009189,0.019456659,0.004358689,0.27997569866666666,Harlan,NE
1476,31085,5.0,943,0.001128982,0.002067243,0.000480091,0.250626566,Hayes,NE
1477,31087,5.5,2843,0.01093181,0.012941411,0.004260499,0.2880541795,Hitchcock,NE
1478,31089,6.583333333500001,10245,0.017994217,0.0311687285,0.0128322695,0.2799519409166667,Holt,NE
1479,31091,6.833333333,691,0.000969218,0.001498277,0.000535564,0.365384615,Hooker,NE
1480,31093,5.5,6405,0.0070228825,0.015325663,0.0030892050000000002,0.24337415333333334,Howard,NE
1481,31095,6.583333333,7188,0.035084645,0.06616240749999999,0.042599739,0.26291122933333333,Jefferson,NE
1482,31097,6.333333333500001,5197,0.009635274,0.0269289955,0.0106138845,0.25945314350000004,Johnson,NE
1483,31099,6.5,6552,0.015325157,0.034342514,0.00895232,0.2458409574,Kearney,NE
1484,31101,6.666666667,8099,0.084066698,0.163391173,0.050655575,0.32631239022222225,Keith,NE
1485,31103,6.0,792,0.00103852,0.00161276,0.000319701,0.371024735,Keya Paha,NE
1486,31105,7.75,3667,0.0400038495,0.075115559,0.03967152,0.2641148565,Kimball,NE
1487,31107,7.166666667,8460,0.0073853945,0.0124805235,0.004456541,0.30308737916666667,Knox,NE
1488,31109,14.33333333,310094,3.029805437,7.186529789,1.400142477,0.2583521755721393,Lancaster,NE
1489,31111,8.0,35433,1.587707782,2.767378911,0.3108359,0.2809850567714286,Lincoln,NE
1490,31113,6.0,886,0.001144532,0.00242597,0.00052298,0.329032258,Logan,NE
1491,31115,6.166666667,585,0.001236534,0.001629218,0.000331413,0.3375,Loup,NE
1492,31117,4.833333333,454,0.000449408,0.000826038,0.000109168,0.336956522,McPherson,NE
1493,31119,7.666666666499999,35164,0.7905781885000001,1.749673044,0.546207188,0.2670236810666667,Madison,NE
1494,31121,5.416666666499999,7803,0.013670326,0.026550659,0.0053365825,0.26055189825,Merrick,NE
1495,31123,5.666666667,4841,0.021886983,0.03821349,0.014209704,0.29536175880000004,Morrill,NE
1496,31125,7.166666667,3554,0.076320068,0.172144154,0.040916037,0.2633832114,Nance,NE
1497,31127,5.666666666499999,7004,0.028407118000000002,0.0696132995,0.0342514035,0.26123462000000003,Nemaha,NE
1498,31129,6.0,4275,0.005570131,0.009446522,0.001588971,0.292663192,Nuckolls,NE
1499,31131,6.833333333,15896,0.10319363,0.2456779775,0.084243012,0.24934451108333333,Otoe,NE
1500,31133,4.166666667,2676,0.006361944,0.010521247,0.00291822,0.29473363233333333,Pawnee,NE
1501,31135,4.666666667,2907,0.001832241,0.003316131,0.000791709,0.2790843903333333,Perkins,NE
1502,31137,6.5,9120,0.071851705,0.123432977,0.057752788,0.2612577759090909,Phelps,NE
1503,31139,5.583333333500001,7157,0.010882530000000001,0.02407309,0.0097784465,0.25638170616666667,Pierce,NE
1504,31141,7.666666667,33063,0.9085564705,1.953437221,0.4518846475,0.23830338453571429,Platte,NE
1505,31143,6.0,5255,0.006646095,0.015037512,0.005559603,0.2607701388,Polk,NE
1506,31145,8.3333333335,10806,0.37730963799999995,0.8157748395000001,0.309338816,0.2952593061666667,Red Willow,NE
1507,31147,5.833333333,8009,0.013447653,0.025190127,0.007828316,0.29092853071428576,Richardson,NE
1508,31149,5.5833333335,1350,0.028284500499999997,0.045529649,0.02012713,0.35018423,Rock,NE
1509,31151,5.166666667,14288,0.027425863,0.062273989,0.0247178895,0.2509249245,Saline,NE
1510,31153,7.5,178351,2.086953704,5.192709745,0.440868062,0.23872072265693428,Sarpy,NE
1511,31155,5.416666666499999,21024,0.040381667999999996,0.067904049,0.0072638475,0.23373496925,Saunders,NE
1512,31157,8.0,36255,0.43001113150000003,0.9895435244999999,0.27090113250000003,0.26154794766666667,Scotts Bluff,NE
1513,31159,5.166666666499999,17127,0.07211790700000001,0.18453436350000002,0.038363072,0.24241048916666666,Seward,NE
1514,31161,6.583333333500001,5234,0.02744957,0.052142885,0.0168915875,0.35531851216666666,Sheridan,NE
1515,31163,6.0,3042,0.005638117,0.00751301,0.001686731,0.25606513466666664,Sherman,NE
1516,31165,4.333333333,1266,0.000700219,0.0011190955,0.000173051,0.29173028,Sioux,NE
1517,31167,4.0,5992,0.0304195135,0.079607552,0.0074557595,0.26475720416666665,Stanton,NE
1518,31169,6.166666667,5098,0.005932467,0.011221373,0.00700897,0.31115851120000004,Thayer,NE
1519,31171,6.833333333,645,0.001064841,0.001712774,0.000642622,0.348,Thomas,NE
1520,31173,5.916666666499999,7140,0.013064367,0.0457279445,0.016470968500000002,0.26937053666666666,Thurston,NE
1521,31175,4.666666667,4224,0.046097763,0.093841874,0.052086786,0.33086344160000003,Valley,NE
1522,31177,5.166666667,20219,0.0887762765,0.2181908245,0.0309122285,0.24827484116666668,Washington,NE
1523,31179,5.25,9367,0.10572313150000001,0.1779963385,0.0924379165,0.2761671107,Wayne,NE
1524,31181,6.416666666499999,3571,0.020486651999999998,0.048354572,0.010125289,0.27482275875,Webster,NE
1525,31183,4.833333333,822,0.001475105,0.002233033,0.000839425,0.334293948,Wheeler,NE
1526,31185,7.666666667,13799,0.101388794,0.223243328,0.120507823,0.2947876830909091,York,NE
1527,32001,5.5,24010,0.2904164805,0.5989099824999999,0.048617784,0.23554321525000002,Churchill,NV
1528,32003,12.33333333,2141574,4.4535227615,11.371054415,0.6551341825,0.2220415311931994,Clark,NV
1529,32005,5.666666666499999,47828,0.6817794134999999,1.2408959115,0.11996032449999999,0.211527803875,Douglas,NV
1530,32007,5.833333333,52252,0.241200523,0.660053833,0.102723837,0.19608481545945944,Elko,NV
1531,32009,4.25,981,0.015760284,0.0154502975,0.0052092155,0.34652830199999995,Esmeralda,NV
1532,32011,4.5,1830,0.005855284499999999,0.0088419405,0.0045387430000000005,0.261139998,Eureka,NV
1533,32013,4.833333333,16904,0.0985203235,0.249005674,0.0157019825,0.19951988685714286,Humboldt,NV
1534,32015,5.5,5746,0.354393162,0.896457579,0.043644478,0.21205778120000002,Lander,NV
1535,32017,5.916666666499999,5174,0.015469668,0.026618429,0.0057401715,0.29257293625,Lincoln,NV
1536,32019,4.5,53155,0.104558156,0.203358433,0.021743226,0.20996499414814818,Lyon,NV
1537,32021,4.75,4448,0.0138062295,0.018554094,0.003777803,0.2149362635,Mineral,NV
1538,32023,5.333333333,43705,0.206734981,0.389676127,0.032170557,0.24932818795652176,Nye,NV
1539,32027,4.166666667,6611,0.00234403,0.007521042,0.001815424,0.20236015699999998,Pershing,NV
1540,32029,2.5,3941,0.014213405,0.031300728,0.098090857,0.20675747766666666,Storey,NV
1541,32031,10.0,450486,2.6064010905000004,5.7274844275,0.42967047049999996,0.2184087344647436,Washoe,NV
1542,32033,7.833333333,9737,0.336245708,0.728396347,0.095256563,0.2346448311111111,White Pine,NV
1543,32510,8.666666667,54467,2.877713092,5.731202088,1.369112904,0.21441990965116278,Carson City,NV
1544,33001,6.5,60640,0.263958256,0.35633289,0.210710437,0.24149397467346942,Belknap,NH
1545,33003,6.75,47840,0.122623997,0.12777220849999998,0.0393312785,0.28906833755,Carroll,NH
1546,33005,6.166666667,76263,0.111130343,0.248474369,0.06026506,0.24044464310169492,Cheshire,NH
1547,33007,6.0,32038,0.079487553,0.13734697099999998,0.0381992685,0.29818259586111107,Coos,NH
1548,33009,6.833333333,89811,0.11250510999999999,0.1664818685,0.046918628000000004,0.23913731721428572,Grafton,NH
1549,33011,7.583333333500001,411087,1.5049242335000002,3.832339257,0.4506947885,0.21818086368888887,Hillsborough,NH
1550,33013,6.666666667,149452,0.188240367,0.500674956,0.167834605,0.21696738070297028,Merrimack,NH
1551,33015,6.833333333,305129,0.458767264,1.146589409,0.288072982,0.2112406753076923,Rockingham,NH
1552,33017,6.833333333,128237,0.610175026,1.434491296,0.312292855,0.2193104718311688,Strafford,NH
1553,33019,6.083333333500001,43125,0.1230278025,0.2554715185,0.059384370500000005,0.2276026143157895,Sullivan,NH
1554,34001,13.33333333,268539,1.9012539855,4.2514180905,1.0183645925,0.25965716520108695,Atlantic,NJ
1555,34003,14.0,929999,4.487540369,11.89689936,2.074907427,0.19196343862199747,Bergen,NJ
1556,34005,8.833333333,446367,1.937988514,4.542178646,0.629771829,0.21272643961290322,Burlington,NJ
1557,34007,13.5,507367,2.9980660675,7.4301252075,1.1762613655,0.23696919362565447,Camden,NJ
1558,34009,11.5,93705,3.79195572,2.250400346,0.464656457,0.2606369920879121,Cape May,NJ
1559,34011,7.833333333500001,153400,0.835331837,2.641697177,0.30711593400000003,0.23526461112,Cumberland,NJ
1560,34013,13.5,793555,8.053153444,19.3772477,2.102626575,0.2228617085186289,Essex,NJ
1561,34015,11.16666667,290852,1.498589475,3.757817516,0.67584254,0.2242497802094241,Gloucester,NJ
1562,34017,14.33333333,668631,22.04115494,55.20787469,5.748544907,0.19554961706741572,Hudson,NJ
1563,34019,6.333333333,125051,0.218570952,0.733342426,0.159983551,0.19338498574683544,Hunterdon,NJ
1564,34021,13.16666667,368762,2.7231978569999997,7.1220790135000005,1.3741862285,0.22516051742975207,Mercer,NJ
1565,34023,12.5,826698,3.056848893,8.106016725,1.456487449,0.20220886056022944,Middlesex,NJ
1566,34025,11.83333333,623387,2.253325231,5.466355278,1.046521317,0.2239494870085288,Monmouth,NJ
1567,34027,8.833333333,494383,1.561341598,3.923695347,0.984599545,0.18656763768135592,Morris,NJ
1568,34029,8.166666667,591939,2.5276658835,4.517332668,0.514696256,0.23664507195238096,Ocean,NJ
1569,34031,14.33333333,504041,5.896587703,16.3958037,2.208521783,0.23365352084109592,Passaic,NJ
1570,34033,8.333333333,63336,0.44323329,0.8777555935000001,0.1996209585,0.22239765674,Salem,NJ
1571,34035,8.5,330176,1.326762952,3.612613081,1.037537811,0.1841106929171271,Somerset,NJ
1572,34037,6.25,142298,0.500269204,1.1243760775,0.122036643,0.2131961906574074,Sussex,NJ
1573,34039,13.16666667,553066,4.803431674,12.88945306,1.725057714,0.2068724566235012,Union,NJ
1574,34041,7.333333333,106293,0.514769184,1.21006506,0.224964343,0.21954876918987343,Warren,NJ
1575,35001,13.16666667,677692,3.4580516095,7.562837064,1.0563883435,0.2418709508646789,Bernalillo,NM
1576,35003,4.333333333,3539,0.031338347,0.028650457,0.006505914,0.33625741,Catron,NM
1577,35005,7.666666667,65459,1.3436401525,2.8288503465000003,0.3023956455,0.27487439321153845,Chaves,NM
1578,35006,5.5,26978,0.019752726,0.04581076,0.011796653,0.25618131523809523,Cibola,NM
1579,35007,6.5,12353,0.4256932535,0.65048896,0.02215122,0.308561103875,Colfax,NM
1580,35009,7.5,50199,1.4227795959999998,3.5216889394999997,0.494139397,0.2938659072,Curry,NM
1581,35011,6.916666666499999,2060,0.041466361,0.0811871,0.019790846,0.33066488000000005,De Baca,NM
1582,35013,7.166666667,215338,1.254283156,2.813390094,0.372453247,0.3021044828372093,Dona Ana,NM
1583,35015,8.0,57437,0.8931238939999999,1.961054575,0.27963589,0.22288762013636365,Eddy,NM
1584,35017,5.833333333,28061,0.64483839,1.245958923,0.035865913,0.29087999472,Grant,NM
1585,35019,5.833333333500001,4382,0.0645745485,0.10386926,0.0282326315,0.34062547525,Guadalupe,NM
1586,35021,6.333333333,459,0.000458143,0.00035642,0.000140549,0.238095238,Harding,NM
1587,35023,7.333333333,4371,0.189428337,0.406130388,0.125954968,0.3324262003333333,Hidalgo,NM
1588,35025,7.666666667,70126,1.244651712,2.9703490515000004,0.4531789225,0.22756229911666667,Lea,NM
1589,35027,7.666666666499999,19482,0.36832345499999997,0.329684622,0.139966227,0.301309981,Lincoln,NM
1590,35028,5.833333333,18356,1.303631219,2.716216048,0.167639207,0.16384907358823528,Los Alamos,NM
1591,35029,7.5,24264,0.339107015,0.754660119,0.076166068,0.3106540067647059,Luna,NM
1592,35031,4.0,72849,0.017493783,0.048258711,0.00266232,0.3021670587169811,McKinley,NM
1593,35033,5.333333333,4563,0.008826548,0.013817956,0.00074901,0.3002904548,Mora,NM
1594,35035,5.5,65745,1.235187631,2.402369741,0.101678832,0.29731356874468085,Otero,NM
1595,35037,7.666666666499999,8373,0.48326355849999997,0.957304071,0.0634655715,0.3295369535833333,Quay,NM
1596,35039,4.833333333,39307,0.154321123,0.385311144,0.009124961,0.2549674091724138,Rio Arriba,NM
1597,35041,6.5,19117,0.685246831,1.514756152,0.217312731,0.26314341329411767,Roosevelt,NM
1598,35043,7.25,140769,1.2124569275,2.8772260995,0.16165777799999997,0.23150696968055554,Sandoval,NM
1599,35045,7.0,127455,0.330829044,0.837320868,0.140085524,0.26354680011340204,San Juan,NM
1600,35047,7.0,28034,0.44865431499999997,1.0085107085,0.34871136,0.3149278127083333,San Miguel,NM
1601,35049,7.916666666499999,148917,0.7813422005,1.9318921245,0.2808789185,0.22568233325490197,Santa Fe,NM
1602,35051,7.416666666499999,11135,0.8891980055,1.26259108,0.098757423,0.315285752375,Sierra,NM
1603,35053,6.583333333500001,17000,0.0591796305,0.13076650350000002,0.0316417595,0.29955143858333333,Socorro,NM
1604,35055,5.75,32888,0.12694309399999998,0.13483193100000002,0.0346663465,0.3317804220909091,Taos,NM
1605,35057,4.166666667,15595,0.010165387,0.026190676,0.001716353,0.2648655802727273,Torrance,NM
1606,35059,8.166666667,4175,0.038716476,0.055229733,0.026285147,0.28273497,Union,NM
1607,35061,6.0,75956,0.431727073,0.950332557,0.092741371,0.2577414727254902,Valencia,NM
1608,36001,12.33333333,307426,2.405369563,5.468590888,1.174119599,0.23012019912340426,Albany,NY
1609,36003,5.083333333500001,47025,0.0362733475,0.064147235,0.0092737015,0.275590529,Allegany,NY
1610,36005,13.5,1437872,37.28377016,100.29916865000001,7.0193619565,0.22372714028076257,Bronx,NY
1611,36007,7.166666667,194402,2.2668256685,4.662466429,0.785692575,0.25609058608333335,Broome,NY
1612,36009,5.416666666499999,77686,0.0665480075,0.1205673745,0.032501125,0.265004461475,Cattaraugus,NY
1613,36011,6.333333333500001,77868,0.1164517675,0.2645557835,0.06856693650000001,0.24292230442105262,Cayuga,NY
1614,36013,7.083333333500001,129656,0.870894404,1.5386863935,0.280459408,0.26934116063114755,Chautauqua,NY
1615,36015,7.166666667,85740,1.180741942,2.454842789,0.382259527,0.252297702862069,Chemung,NY
1616,36017,4.666666667,48348,0.043471091,0.098766786,0.019096413,0.2281227336862745,Chenango,NY
1617,36019,5.166666667,80794,0.105288487,0.270633125,0.045961692,0.2323171857012987,Clinton,NY
1618,36021,6.0,60919,0.097210755,0.19791906,0.040746373,0.24630409090163932,Columbia,NY
1619,36023,6.666666667,48123,0.544202608,1.595171468,0.273135607,0.24169259178723404,Cortland,NY
1620,36025,5.333333333,45502,0.039841862,0.054418212,0.011982714,0.2543206014,Delaware,NY
1621,36027,6.5,293894,0.634942951,1.6418653905,0.233431038,0.22309943037903227,Dutchess,NY
1622,36029,12.16666667,919866,3.659071519,7.527954202,1.319762266,0.26691659579845955,Erie,NY
1623,36031,5.416666666499999,37751,0.07028369300000001,0.09550304700000001,0.025742532999999998,0.25233942486842104,Essex,NY
1624,36033,4.75,50692,0.041550104,0.08178404750000001,0.019667707,0.24273270923809526,Franklin,NY
1625,36035,6.5,53743,0.33785359299999995,0.5383698530000001,0.2169600675,0.23423479789285714,Fulton,NY
1626,36037,5.666666667,58112,0.109470912,0.207412783,0.089146113,0.2405496777894737,Genesee,NY
1627,36039,5.5,47617,0.107499154,0.180698391,0.032655226,0.2616946683255814,Greene,NY
1628,36041,6.25,4575,0.033040493000000004,0.027464852,0.005489542,0.349236502,Hamilton,NY
1629,36043,5.333333333,62505,0.291458658,0.3926016665,0.0874917095,0.24156421412903226,Herkimer,NY
1630,36045,5.833333333,114448,0.1324730125,0.28599627699999997,0.0509811255,0.27438683025,Jefferson,NY
1631,36047,13.83333333,2600747,32.21889929,80.68660955,8.988699119,0.22161474552805757,Kings,NY
